Date,Open,High,Low,Close,Adj Close,Volume
2010-03-19,5246.7998046875,5269.9501953125,5237.10009765625,5262.7998046875,5262.7998046875,0
2010-03-22,5260.9501953125,5260.9501953125,5187.0498046875,5205.2001953125,5205.2001953125,0
2010-03-23,5205.85009765625,5243.60009765625,5193.39990234375,5225.2998046875,5225.2998046875,0
2010-03-25,5225.2998046875,5267.2998046875,5202.9501953125,5260.39990234375,5260.39990234375,0
2010-03-26,5260.5498046875,5293.75,5260.5498046875,5282.0,5282.0,0
2010-03-29,5283.89990234375,5329.5498046875,5242.14990234375,5302.85009765625,5302.85009765625,0
2010-03-30,5302.9501953125,5325.0,5251.35009765625,5262.4501953125,5262.4501953125,0
2010-03-31,5260.39990234375,5293.89990234375,5235.14990234375,5249.10009765625,5249.10009765625,0
2010-04-01,5249.2001953125,5298.60009765625,5249.2001953125,5290.5,5290.5,0
2010-04-05,5291.39990234375,5377.5498046875,5291.39990234375,5368.39990234375,5368.39990234375,0
2010-04-06,5369.64990234375,5388.64990234375,5351.7001953125,5366.0,5366.0,0
2010-04-07,5365.7001953125,5399.64990234375,5345.0498046875,5374.64990234375,5374.64990234375,0
2010-04-08,5376.2998046875,5383.64990234375,5290.25,5304.4501953125,5304.4501953125,0
2010-04-09,5302.39990234375,5377.4501953125,5302.25,5361.75,5361.75,0
2010-04-12,5354.14990234375,5382.14990234375,5324.89990234375,5339.7001953125,5339.7001953125,0
2010-04-13,5340.85009765625,5356.5,5301.7001953125,5322.9501953125,5322.9501953125,0
2010-04-15,5323.2998046875,5373.14990234375,5265.2998046875,5273.60009765625,5273.60009765625,0
2010-04-16,5273.39990234375,5283.0498046875,5237.5498046875,5262.60009765625,5262.60009765625,0
2010-04-19,5279.0498046875,5279.0498046875,5160.89990234375,5203.64990234375,5203.64990234375,0
2010-04-20,5208.2998046875,5257.25,5208.2998046875,5230.10009765625,5230.10009765625,0
2010-04-21,5230.2998046875,5266.2998046875,5230.2998046875,5244.89990234375,5244.89990234375,0
2010-04-22,5248.60009765625,5331.7998046875,5221.10009765625,5269.35009765625,5269.35009765625,0
2010-04-23,5269.64990234375,5311.0498046875,5269.64990234375,5304.10009765625,5304.10009765625,0
2010-04-26,5299.35009765625,5342.35009765625,5299.35009765625,5322.4501953125,5322.4501953125,0
2010-04-27,5322.10009765625,5330.5498046875,5301.39990234375,5308.35009765625,5308.35009765625,0
2010-04-28,5308.2001953125,5308.25,5202.4501953125,5215.4501953125,5215.4501953125,0
2010-04-29,5215.25,5264.75,5214.7998046875,5254.14990234375,5254.14990234375,0
2010-04-30,5254.2001953125,5294.7998046875,5254.2001953125,5278.0,5278.0,0
2010-05-03,5278.39990234375,5278.7001953125,5210.0498046875,5222.75,5222.75,0
2010-05-04,5223.89990234375,5250.14990234375,5134.85009765625,5148.5,5148.5,0
2010-05-05,5148.35009765625,5148.35009765625,5056.5,5124.89990234375,5124.89990234375,0
2010-05-06,5124.39990234375,5124.89990234375,5037.75,5090.85009765625,5090.85009765625,0
2010-05-07,5072.2998046875,5085.64990234375,4984.60009765625,5018.0498046875,5018.0498046875,0
2010-05-10,5026.60009765625,5203.2998046875,5026.60009765625,5193.60009765625,5193.60009765625,0
2010-05-11,5189.75,5206.7001953125,5126.5,5136.14990234375,5136.14990234375,0
2010-05-12,5133.75,5172.85009765625,5098.7998046875,5156.64990234375,5156.64990234375,0
2010-05-13,5157.5498046875,5212.7001953125,5147.9501953125,5178.89990234375,5178.89990234375,0
2010-05-14,5180.5498046875,5192.75,5070.9501953125,5093.5,5093.5,0
2010-05-17,5093.89990234375,5094.5498046875,4966.25,5059.89990234375,5059.89990234375,0
2010-05-18,5059.5498046875,5105.2001953125,5024.25,5066.2001953125,5066.2001953125,0
2010-05-19,5065.10009765625,5065.10009765625,4908.14990234375,4919.64990234375,4919.64990234375,0
2010-05-20,4924.2998046875,4980.25,4924.2998046875,4947.60009765625,4947.60009765625,0
2010-05-21,4946.7001953125,4946.7001953125,4842.2998046875,4931.14990234375,4931.14990234375,0
2010-05-24,4944.2998046875,5029.5498046875,4923.4501953125,4943.9501953125,4943.9501953125,0
2010-05-25,4945.2998046875,4946.60009765625,4786.4501953125,4806.75,4806.75,0
2010-05-26,4807.2998046875,4925.4501953125,4807.2998046875,4917.39990234375,4917.39990234375,0
2010-05-27,4915.14990234375,5016.60009765625,4897.60009765625,5003.10009765625,5003.10009765625,0
2010-05-28,5005.60009765625,5077.25,5005.60009765625,5066.5498046875,5066.5498046875,0
2010-05-31,5076.10009765625,5097.60009765625,5038.5498046875,5086.2998046875,5086.2998046875,0
2010-06-01,5086.25,5086.9501953125,4961.0498046875,4970.2001953125,4970.2001953125,0
2010-06-02,4970.75,5031.2001953125,4967.0498046875,5019.85009765625,5019.85009765625,0
2010-06-03,5020.14990234375,5125.7001953125,5020.14990234375,5110.5,5110.5,0
2010-06-04,5112.60009765625,5147.89990234375,5091.60009765625,5135.5,5135.5,0
2010-06-07,5132.9501953125,5132.9501953125,5004.25,5034.0,5034.0,0
2010-06-08,5036.7001953125,5071.35009765625,4967.2998046875,4987.10009765625,4987.10009765625,0
2010-06-09,4985.0498046875,5050.60009765625,4980.10009765625,5000.2998046875,5000.2998046875,0
2010-06-10,4999.60009765625,5085.2001953125,4997.60009765625,5078.60009765625,5078.60009765625,0
2010-06-11,5078.75,5139.0498046875,5078.75,5119.35009765625,5119.35009765625,0
2010-06-14,5120.14990234375,5201.25,5120.14990234375,5197.7001953125,5197.7001953125,0
2010-06-15,5201.2998046875,5231.4501953125,5171.0498046875,5222.35009765625,5222.35009765625,0
2010-06-16,5225.0498046875,5255.64990234375,5214.89990234375,5233.35009765625,5233.35009765625,0
2010-06-17,5233.64990234375,5285.5498046875,5206.5498046875,5274.85009765625,5274.85009765625,0
2010-06-18,5274.9501953125,5302.2998046875,5245.5,5262.60009765625,5262.60009765625,0
2010-06-21,5266.5,5366.75,5266.5,5353.2998046875,5353.2998046875,0
2010-06-22,5353.9501953125,5354.35009765625,5311.0498046875,5316.5498046875,5316.5498046875,0
2010-06-23,5316.14990234375,5333.2998046875,5288.14990234375,5323.14990234375,5323.14990234375,0
2010-06-24,5323.25,5348.2998046875,5284.5498046875,5320.60009765625,5320.60009765625,0
2010-06-25,5320.5,5320.5,5259.89990234375,5269.0498046875,5269.0498046875,0
2010-06-28,5271.10009765625,5339.4501953125,5270.75,5333.5,5333.5,0
2010-06-29,5333.5498046875,5334.14990234375,5235.7998046875,5256.14990234375,5256.14990234375,0
2010-06-30,5254.25,5320.35009765625,5210.0,5312.5,5312.5,0
2010-07-01,5312.0498046875,5312.5498046875,5232.10009765625,5251.39990234375,5251.39990234375,0
2010-07-02,5251.25,5277.25,5225.60009765625,5237.10009765625,5237.10009765625,0
2010-07-05,5237.0,5252.75,5225.85009765625,5235.89990234375,5235.89990234375,0
2010-07-06,5236.10009765625,5297.4501953125,5231.5,5289.0498046875,5289.0498046875,0
2010-07-07,5293.10009765625,5296.75,5233.4501953125,5241.10009765625,5241.10009765625,0
2010-07-08,5242.0,5320.5,5242.0,5296.85009765625,5296.85009765625,0
2010-07-09,5297.2001953125,5359.0498046875,5297.2001953125,5352.4501953125,5352.4501953125,0
2010-07-12,5352.25,5402.7001953125,5351.60009765625,5383.0,5383.0,0
2010-07-13,5370.2001953125,5406.2001953125,5357.85009765625,5400.64990234375,5400.64990234375,0
2010-07-14,5402.0,5453.4501953125,5371.7001953125,5386.14990234375,5386.14990234375,0
2010-07-15,5387.10009765625,5399.2001953125,5360.60009765625,5378.75,5378.75,0
2010-07-16,5376.64990234375,5401.35009765625,5374.39990234375,5393.89990234375,5393.89990234375,0
2010-07-19,5392.7001953125,5409.10009765625,5361.5,5386.4501953125,5386.4501953125,0
2010-07-20,5387.0,5416.4501953125,5353.60009765625,5368.0,5368.0,0
2010-07-21,5368.85009765625,5409.10009765625,5368.85009765625,5399.35009765625,5399.35009765625,0
2010-07-22,5399.14990234375,5447.14990234375,5372.2001953125,5441.9501953125,5441.9501953125,0
2010-07-23,5441.89990234375,5477.5,5435.14990234375,5449.10009765625,5449.10009765625,0
2010-07-26,5446.5498046875,5466.25,5409.2001953125,5418.60009765625,5418.60009765625,0
2010-07-27,5420.2001953125,5450.9501953125,5407.2001953125,5430.60009765625,5430.60009765625,0
2010-07-28,5436.10009765625,5447.85009765625,5386.25,5397.5498046875,5397.5498046875,0
2010-07-29,5397.85009765625,5415.85009765625,5381.5498046875,5408.89990234375,5408.89990234375,0
2010-07-30,5408.39990234375,5413.25,5349.2001953125,5367.60009765625,5367.60009765625,0
2010-08-02,5369.5498046875,5438.85009765625,5351.2998046875,5431.64990234375,5431.64990234375,0
2010-08-03,5432.5,5459.2001953125,5426.39990234375,5439.5498046875,5439.5498046875,0
2010-08-04,5441.35009765625,5481.89990234375,5428.39990234375,5467.85009765625,5467.85009765625,0
2010-08-05,5470.14990234375,5487.14990234375,5443.10009765625,5447.10009765625,5447.10009765625,0
2010-08-06,5448.25,5471.89990234375,5431.35009765625,5439.25,5439.25,0
2010-08-09,5439.7998046875,5492.2998046875,5433.25,5486.14990234375,5486.14990234375,0
2010-08-10,5486.7998046875,5491.4501953125,5445.35009765625,5460.7001953125,5460.7001953125,0
2010-08-11,5460.7001953125,5474.60009765625,5412.0,5420.60009765625,5420.60009765625,0
2010-08-12,5418.7001953125,5431.10009765625,5372.4501953125,5416.4501953125,5416.4501953125,0
2010-08-13,5420.64990234375,5476.5,5415.5,5452.10009765625,5452.10009765625,0
2010-08-16,5452.10009765625,5465.25,5397.39990234375,5418.2998046875,5418.2998046875,0
2010-08-17,5422.14990234375,5443.5498046875,5408.7998046875,5414.14990234375,5414.14990234375,0
2010-08-18,5416.25,5487.9501953125,5416.25,5479.14990234375,5479.14990234375,0
2010-08-19,5478.25,5544.7001953125,5478.10009765625,5540.2001953125,5540.2001953125,0
2010-08-20,5540.7998046875,5546.60009765625,5513.35009765625,5530.64990234375,5530.64990234375,0
2010-08-23,5531.14990234375,5549.7998046875,5519.39990234375,5543.5,5543.5,0
2010-08-24,5541.10009765625,5547.25,5488.4501953125,5505.10009765625,5505.10009765625,0
2010-08-25,5505.2998046875,5506.14990234375,5452.5498046875,5462.35009765625,5462.35009765625,0
2010-08-26,5462.10009765625,5486.5498046875,5454.7001953125,5477.89990234375,5477.89990234375,0
2010-08-27,5489.60009765625,5495.2001953125,5391.9501953125,5408.7001953125,5408.7001953125,0
2010-08-30,5408.89990234375,5469.0,5390.35009765625,5415.4501953125,5415.4501953125,0
2010-08-31,5413.5498046875,5413.89990234375,5348.89990234375,5402.39990234375,5402.39990234375,0
2010-09-01,5403.0498046875,5478.60009765625,5403.0498046875,5471.85009765625,5471.85009765625,0
2010-09-02,5471.89990234375,5513.9501953125,5471.85009765625,5486.14990234375,5486.14990234375,0
2010-09-03,5486.2998046875,5510.39990234375,5473.64990234375,5479.39990234375,5479.39990234375,0
2010-09-06,5479.5498046875,5589.39990234375,5479.5498046875,5576.9501953125,5576.9501953125,0
2010-09-07,5575.89990234375,5625.5,5571.64990234375,5604.0,5604.0,0
2010-09-08,5604.25,5625.2998046875,5567.75,5607.85009765625,5607.85009765625,0
2010-09-09,5608.2998046875,5647.4501953125,5608.10009765625,5640.0498046875,5640.0498046875,0
2010-09-13,5639.2001953125,5770.60009765625,5639.2001953125,5760.0,5760.0,0
2010-09-14,5760.2998046875,5838.4501953125,5760.2998046875,5795.5498046875,5795.5498046875,0
2010-09-15,5795.25,5869.4501953125,5792.2001953125,5860.9501953125,5860.9501953125,0
2010-09-16,5861.10009765625,5901.64990234375,5815.7998046875,5828.7001953125,5828.7001953125,0
2010-09-17,5828.7001953125,5898.39990234375,5828.7001953125,5884.9501953125,5884.9501953125,0
2010-09-20,5885.0498046875,5989.5,5885.0498046875,5980.4501953125,5980.4501953125,0
2010-09-21,5980.5,6032.7998046875,5961.85009765625,6009.0498046875,6009.0498046875,0
2010-09-22,6008.39990234375,6037.39990234375,5946.4501953125,5991.0,5991.0,0
2010-09-23,5991.0498046875,6006.7998046875,5932.39990234375,5959.5498046875,5959.5498046875,0
2010-09-24,5959.4501953125,6029.10009765625,5951.2001953125,6018.2998046875,6018.2998046875,0
2010-09-27,6018.2998046875,6073.5,6018.2998046875,6035.64990234375,6035.64990234375,0
2010-09-28,6036.0498046875,6049.7998046875,5991.2998046875,6029.5,6029.5,0
2010-09-29,6029.14990234375,6071.5498046875,5979.64990234375,5991.2998046875,5991.2998046875,0
2010-09-30,5991.35009765625,6048.4501953125,5963.60009765625,6029.9501953125,6029.9501953125,0
2010-10-01,6030.2998046875,6153.10009765625,6030.2998046875,6143.39990234375,6143.39990234375,0
2010-10-04,6144.7001953125,6222.10009765625,6144.7001953125,6159.4501953125,6159.4501953125,0
2010-10-05,6159.4501953125,6188.35009765625,6118.0498046875,6145.7998046875,6145.7998046875,0
2010-10-06,6150.9501953125,6223.39990234375,6148.60009765625,6186.4501953125,6186.4501953125,0
2010-10-07,6186.85009765625,6199.4501953125,6107.5,6120.2998046875,6120.2998046875,0
2010-10-08,6121.39990234375,6148.60009765625,6067.0,6103.4501953125,6103.4501953125,0
2010-10-11,6105.9501953125,6187.75,6105.9501953125,6135.85009765625,6135.85009765625,0
2010-10-12,6135.9501953125,6144.9501953125,6057.9501953125,6090.89990234375,6090.89990234375,0
2010-10-13,6091.4501953125,6240.25,6089.75,6233.89990234375,6233.89990234375,0
2010-10-14,6234.2998046875,6284.10009765625,6157.89990234375,6177.35009765625,6177.35009765625,0
2010-10-15,6175.89990234375,6200.60009765625,6050.35009765625,6062.64990234375,6062.64990234375,0
2010-10-18,6112.75,6115.10009765625,5985.10009765625,6075.9501953125,6075.9501953125,0
2010-10-19,6114.4501953125,6127.0498046875,6008.14990234375,6027.2998046875,6027.2998046875,0
2010-10-20,6002.9501953125,6038.10009765625,5966.75,5982.10009765625,5982.10009765625,0
2010-10-21,6008.89990234375,6113.5,5984.89990234375,6101.5,6101.5,0
2010-10-22,6113.39990234375,6121.10009765625,6041.35009765625,6066.0498046875,6066.0498046875,0
2010-10-25,6101.25,6151.2998046875,6094.60009765625,6105.7998046875,6105.7998046875,0
2010-10-26,6116.2998046875,6120.25,6074.64990234375,6082.0,6082.0,0
2010-10-27,6075.4501953125,6075.9501953125,5987.5498046875,6012.64990234375,6012.64990234375,0
2010-10-28,6039.9501953125,6071.10009765625,5968.10009765625,5987.7001953125,5987.7001953125,0
2010-10-29,6021.14990234375,6032.64990234375,5937.10009765625,6017.7001953125,6017.7001953125,0
2010-11-01,6092.2998046875,6132.39990234375,6084.75,6117.5498046875,6117.5498046875,0
2010-11-02,6127.5498046875,6138.10009765625,6094.39990234375,6119.0,6119.0,0
2010-11-03,6150.60009765625,6182.5,6146.7998046875,6160.5,6160.5,0
2010-11-04,6209.60009765625,6290.14990234375,6199.35009765625,6281.7998046875,6281.7998046875,0
2010-11-08,6335.25,6335.89990234375,6265.35009765625,6273.2001953125,6273.2001953125,0
2010-11-09,6281.0,6310.89990234375,6243.5498046875,6301.5498046875,6301.5498046875,0
2010-11-10,6303.2001953125,6307.64990234375,6269.25,6275.7001953125,6275.7001953125,0
2010-11-11,6286.35009765625,6296.5498046875,6179.5,6194.25,6194.25,0
2010-11-12,6182.2998046875,6202.5,6056.75,6071.64990234375,6071.64990234375,0
2010-11-15,6079.89990234375,6128.75,6039.39990234375,6121.60009765625,6121.60009765625,0
2010-11-16,6143.4501953125,6144.0498046875,5970.60009765625,5988.7001953125,5988.7001953125,0
2010-11-18,6075.9501953125,6076.2001953125,5906.75,5998.7998046875,5998.7998046875,0
2010-11-19,6011.2998046875,6013.25,5863.9501953125,5890.2998046875,5890.2998046875,0
2010-11-22,5920.89990234375,6020.25,5905.14990234375,6010.0,6010.0,0
2010-11-23,5971.5498046875,5973.35009765625,5824.9501953125,5934.75,5934.75,0
2010-11-24,5946.7998046875,5976.64990234375,5833.60009765625,5865.75,5865.75,0
2010-11-25,5883.9501953125,5907.10009765625,5780.35009765625,5799.75,5799.75,0
2010-11-26,5828.5498046875,5838.5,5690.35009765625,5751.9501953125,5751.9501953125,0
2010-11-29,5789.9501953125,5843.14990234375,5754.7001953125,5830.0,5830.0,0
2010-11-30,5811.60009765625,5892.25,5768.35009765625,5862.7001953125,5862.7001953125,0
2010-12-01,5871.0,5971.0,5865.5498046875,5960.89990234375,5960.89990234375,0
2010-12-02,6023.0498046875,6029.5,5980.60009765625,6011.7001953125,6011.7001953125,0
2010-12-03,6013.35009765625,6025.39990234375,5964.25,5992.7998046875,5992.7998046875,0
2010-12-06,6033.64990234375,6069.4501953125,5981.7001953125,5992.25,5992.25,0
2010-12-07,5995.0498046875,6001.0,5939.7001953125,5976.5498046875,5976.5498046875,0
2010-12-08,5954.39990234375,5960.0,5878.60009765625,5903.7001953125,5903.7001953125,0
2010-12-09,5924.25,5927.2998046875,5742.2998046875,5766.5,5766.5,0
2010-12-10,5761.0,5865.5,5721.14990234375,5857.35009765625,5857.35009765625,0
2010-12-13,5882.64990234375,5913.7998046875,5795.89990234375,5907.64990234375,5907.64990234375,0
2010-12-14,5928.7001953125,5953.9501953125,5888.75,5944.10009765625,5944.10009765625,0
2010-12-15,5931.14990234375,5942.75,5865.7998046875,5892.2998046875,5892.2998046875,0
2010-12-16,5910.5498046875,5956.14990234375,5855.0498046875,5948.75,5948.75,0
2010-12-20,5926.85009765625,5985.0,5900.25,5947.0498046875,5947.0498046875,0
2010-12-21,5960.39990234375,6007.4501953125,5960.0498046875,6000.64990234375,6000.64990234375,0
2010-12-22,6019.0,6023.7998046875,5958.0,5984.39990234375,5984.39990234375,0
2010-12-23,6005.89990234375,6006.4501953125,5964.60009765625,5980.0,5980.0,0
2010-12-24,5940.25,6017.35009765625,5940.25,6011.60009765625,6011.60009765625,0
2010-12-27,6013.2998046875,6045.75,5991.10009765625,5998.10009765625,5998.10009765625,0
2010-12-28,6005.35009765625,6010.89990234375,5982.25,5996.0,5996.0,0
2010-12-29,6005.14990234375,6067.5498046875,6002.85009765625,6060.35009765625,6060.35009765625,0
2010-12-30,6062.35009765625,6106.39990234375,6062.35009765625,6101.85009765625,6101.85009765625,0
2010-12-31,6105.10009765625,6147.2998046875,6103.5498046875,6134.5,6134.5,0
2011-01-03,6177.4501953125,6178.5498046875,6147.2001953125,6157.60009765625,6157.60009765625,0
2011-01-04,6172.75,6181.0498046875,6124.39990234375,6146.35009765625,6146.35009765625,0
2011-01-05,6141.35009765625,6141.35009765625,6062.35009765625,6079.7998046875,6079.7998046875,0
2011-01-06,6107.0,6116.14990234375,6022.2998046875,6048.25,6048.25,0
2011-01-07,6030.89990234375,6051.2001953125,5883.60009765625,5904.60009765625,5904.60009765625,0
2011-01-10,5901.2998046875,5907.25,5740.9501953125,5762.85009765625,5762.85009765625,0
2011-01-11,5767.9501953125,5842.60009765625,5698.2001953125,5754.10009765625,5754.10009765625,0
2011-01-12,5800.0498046875,5874.2001953125,5711.2998046875,5863.25,5863.25,0
2011-01-13,5850.75,5857.75,5736.7001953125,5751.89990234375,5751.89990234375,0
2011-01-14,5752.10009765625,5833.64990234375,5639.64990234375,5654.5498046875,5654.5498046875,0
2011-01-17,5648.7998046875,5696.14990234375,5624.14990234375,5654.75,5654.75,0
2011-01-18,5682.5498046875,5730.5,5671.25,5724.0498046875,5724.0498046875,0
2011-01-19,5737.35009765625,5747.64990234375,5662.5498046875,5691.0498046875,5691.0498046875,0
2011-01-20,5656.0,5729.4501953125,5634.5,5711.60009765625,5711.60009765625,0
2011-01-21,5692.0498046875,5717.5498046875,5674.5,5696.5,5696.5,0
2011-01-24,5717.10009765625,5756.0,5697.75,5743.25,5743.25,0
2011-01-25,5763.2998046875,5801.5498046875,5680.64990234375,5687.39990234375,5687.39990234375,0
2011-01-27,5725.2998046875,5726.10009765625,5594.9501953125,5604.2998046875,5604.2998046875,0
2011-01-28,5614.0,5614.39990234375,5459.5498046875,5512.14990234375,5512.14990234375,0
2011-01-31,5452.5498046875,5526.85009765625,5416.64990234375,5505.89990234375,5505.89990234375,0
2011-02-01,5537.2998046875,5539.14990234375,5402.0,5417.2001953125,5417.2001953125,0
2011-02-02,5469.5498046875,5490.60009765625,5415.64990234375,5432.0,5432.0,0
2011-02-03,5430.4501953125,5532.64990234375,5418.0,5526.75,5526.75,0
2011-02-04,5519.89990234375,5556.2998046875,5369.0498046875,5395.75,5395.75,0
2011-02-07,5430.14990234375,5440.35009765625,5376.9501953125,5396.0,5396.0,0
2011-02-08,5432.35009765625,5432.35009765625,5303.39990234375,5312.5498046875,5312.5498046875,0
2011-02-09,5293.0498046875,5339.4501953125,5225.64990234375,5253.5498046875,5253.5498046875,0
2011-02-10,5246.0498046875,5272.60009765625,5196.7998046875,5225.7998046875,5225.7998046875,0
2011-02-11,5219.64990234375,5319.4501953125,5177.7001953125,5310.0,5310.0,0
2011-02-14,5340.25,5463.7998046875,5340.25,5456.0,5456.0,0
2011-02-15,5467.75,5506.5,5408.35009765625,5481.0,5481.0,0
2011-02-16,5467.60009765625,5504.7998046875,5460.35009765625,5481.7001953125,5481.7001953125,0
2011-02-17,5501.7001953125,5553.0,5463.39990234375,5546.4501953125,5546.4501953125,0
2011-02-18,5557.5498046875,5599.25,5441.9501953125,5458.9501953125,5458.9501953125,0
2011-02-21,5456.60009765625,5526.25,5413.10009765625,5518.60009765625,5518.60009765625,0
2011-02-22,5504.39990234375,5519.4501953125,5437.2998046875,5469.2001953125,5469.2001953125,0
2011-02-23,5452.4501953125,5495.2001953125,5427.5498046875,5437.35009765625,5437.35009765625,0
2011-02-24,5408.75,5423.39990234375,5242.5,5262.7001953125,5262.7001953125,0
2011-02-25,5321.0498046875,5338.2001953125,5232.75,5303.5498046875,5303.5498046875,0
2011-02-28,5330.14990234375,5477.0,5308.60009765625,5333.25,5333.25,0
2011-03-01,5382.0,5533.0498046875,5373.5498046875,5522.2998046875,5522.2998046875,0
2011-03-03,5478.4501953125,5570.75,5468.25,5536.2001953125,5536.2001953125,0
2011-03-04,5586.2001953125,5608.2001953125,5524.10009765625,5538.75,5538.75,0
2011-03-07,5490.0498046875,5491.25,5408.4501953125,5463.14990234375,5463.14990234375,0
2011-03-08,5466.10009765625,5530.5498046875,5464.75,5520.7998046875,5520.7998046875,0
2011-03-09,5542.39990234375,5563.2998046875,5477.4501953125,5531.0,5531.0,0
2011-03-10,5516.10009765625,5516.2998046875,5468.4501953125,5494.39990234375,5494.39990234375,0
2011-03-11,5456.14990234375,5502.7001953125,5411.5498046875,5445.4501953125,5445.4501953125,0
2011-03-14,5436.5,5537.2998046875,5434.25,5531.5,5531.5,0
2011-03-15,5420.0,5497.85009765625,5373.64990234375,5449.64990234375,5449.64990234375,0
2011-03-16,5475.9501953125,5535.10009765625,5475.9501953125,5511.14990234375,5511.14990234375,0
2011-03-17,5455.39990234375,5510.0498046875,5435.2998046875,5446.64990234375,5446.64990234375,0
2011-03-18,5475.35009765625,5483.0498046875,5366.39990234375,5373.7001953125,5373.7001953125,0
2011-03-21,5408.75,5413.2998046875,5348.2001953125,5364.75,5364.75,0
2011-03-22,5390.85009765625,5428.14990234375,5376.14990234375,5413.85009765625,5413.85009765625,0
2011-03-23,5411.39990234375,5484.9501953125,5401.9501953125,5480.25,5480.25,0
2011-03-24,5501.7998046875,5529.0,5496.10009765625,5522.39990234375,5522.39990234375,0
2011-03-25,5588.64990234375,5667.10009765625,5560.9501953125,5654.25,5654.25,0
2011-03-28,5645.25,5709.10009765625,5643.2001953125,5687.25,5687.25,0
2011-03-29,5686.5,5770.35009765625,5680.7001953125,5736.35009765625,5736.35009765625,0
2011-03-30,5755.7998046875,5803.14990234375,5753.89990234375,5787.64990234375,5787.64990234375,0
2011-03-31,5803.0498046875,5872.0,5778.64990234375,5833.75,5833.75,0
2011-04-01,5835.0,5860.2001953125,5810.39990234375,5826.0498046875,5826.0498046875,0
2011-04-04,5842.0,5918.7001953125,5833.2001953125,5908.4501953125,5908.4501953125,0
2011-04-05,5923.85009765625,5928.64990234375,5855.85009765625,5910.0498046875,5910.0498046875,0
2011-04-06,5908.0,5944.4501953125,5868.7998046875,5891.75,5891.75,0
2011-04-07,5888.5498046875,5906.10009765625,5866.25,5885.7001953125,5885.7001953125,0
2011-04-08,5886.75,5926.9501953125,5822.0,5842.0,5842.0,0
2011-04-11,5805.35009765625,5830.2998046875,5777.89990234375,5785.7001953125,5785.7001953125,0
2011-04-13,5747.9501953125,5923.60009765625,5735.5498046875,5911.5,5911.5,0
2011-04-15,5898.75,5907.35009765625,5806.4501953125,5824.5498046875,5824.5498046875,0
2011-04-18,5824.35009765625,5897.89990234375,5722.25,5729.10009765625,5729.10009765625,0
2011-04-19,5716.0,5762.9501953125,5693.25,5740.75,5740.75,0
2011-04-20,5786.0498046875,5857.35009765625,5759.64990234375,5851.64990234375,5851.64990234375,0
2011-04-21,5882.85009765625,5912.89990234375,5864.35009765625,5884.7001953125,5884.7001953125,0
2011-04-25,5859.60009765625,5906.60009765625,5857.0,5874.5,5874.5,0
2011-04-26,5876.85009765625,5893.2001953125,5791.5498046875,5868.39990234375,5868.39990234375,0
2011-04-27,5884.2001953125,5892.35009765625,5819.9501953125,5833.89990234375,5833.89990234375,0
2011-04-28,5851.35009765625,5856.39990234375,5776.9501953125,5785.4501953125,5785.4501953125,0
2011-04-29,5782.5,5804.2998046875,5706.0498046875,5749.5,5749.5,0
2011-05-02,5766.89990234375,5775.25,5687.7001953125,5701.2998046875,5701.2998046875,0
2011-05-03,5689.7001953125,5710.7998046875,5554.85009765625,5565.25,5565.25,0
2011-05-04,5567.7001953125,5578.7998046875,5503.0,5537.14990234375,5537.14990234375,0
2011-05-05,5531.60009765625,5560.2998046875,5443.64990234375,5459.85009765625,5459.85009765625,0
2011-05-06,5477.64990234375,5564.39990234375,5472.4501953125,5551.4501953125,5551.4501953125,0
2011-05-09,5575.2001953125,5586.0498046875,5502.39990234375,5551.10009765625,5551.10009765625,0
2011-05-10,5555.5498046875,5592.89990234375,5514.5498046875,5541.25,5541.25,0
2011-05-11,5547.2001953125,5574.7001953125,5525.0,5565.0498046875,5565.0498046875,0
2011-05-12,5537.7998046875,5572.5,5476.2998046875,5486.14990234375,5486.14990234375,0
2011-05-13,5492.35009765625,5605.0,5472.14990234375,5544.75,5544.75,0
2011-05-16,5541.7001953125,5541.7998046875,5487.64990234375,5499.0,5499.0,0
2011-05-17,5496.10009765625,5523.85009765625,5421.0498046875,5438.9501953125,5438.9501953125,0
2011-05-18,5448.2001953125,5460.5,5401.25,5420.60009765625,5420.60009765625,0
2011-05-19,5448.14990234375,5452.60009765625,5411.25,5428.10009765625,5428.10009765625,0
2011-05-20,5450.64990234375,5517.5498046875,5432.75,5486.35009765625,5486.35009765625,0
2011-05-23,5456.7001953125,5456.7001953125,5373.0,5386.5498046875,5386.5498046875,0
2011-05-24,5385.10009765625,5422.60009765625,5367.4501953125,5394.85009765625,5394.85009765625,0
2011-05-25,5389.10009765625,5389.10009765625,5328.7001953125,5348.9501953125,5348.9501953125,0
2011-05-26,5372.75,5422.2001953125,5356.35009765625,5412.35009765625,5412.35009765625,0
2011-05-27,5413.7001953125,5485.7998046875,5413.60009765625,5476.10009765625,5476.10009765625,0
2011-05-30,5493.75,5509.2998046875,5458.60009765625,5473.10009765625,5473.10009765625,0
2011-06-01,5561.0498046875,5597.35009765625,5559.4501953125,5592.0,5592.0,0
2011-06-02,5529.89990234375,5568.2001953125,5521.9501953125,5550.35009765625,5550.35009765625,0
2011-06-03,5565.7001953125,5604.9501953125,5507.2001953125,5516.75,5516.75,0
2011-06-06,5504.2998046875,5542.64990234375,5479.85009765625,5532.0498046875,5532.0498046875,0
